index,record_id,month,day,year,site_id,species_id,sex,hindfoot_length,weight
973,34366,6,16,2002,8,DO,F,36,51
974,34367,6,16,2002,13,PB,M,26,26
975,34368,6,16,2002,13,PE,M,20,19
976,34369,6,16,2002,13,PB,M,27,41
977,34370,6,16,2002,13,PB,M,26,42
978,34371,6,16,2002,13,PB,F,26,30
979,34372,6,16,2002,13,DO,F,36,41
980,34373,6,16,2002,13,PB,F,27,31
981,34374,6,16,2002,13,PB,M,26,26
982,34375,6,16,2002,13,PB,F,26,27
983,34376,6,16,2002,13,PB,F,26,37
984,34378,6,16,2002,14,DM,F,36,46
985,34379,6,16,2002,14,DM,M,35,46
986,34380,6,16,2002,14,PP,M,22,17
987,34381,6,16,2002,14,PP,M,22,9
988,34382,6,16,2002,14,DM,M,35,38
989,34383,6,16,2002,14,DM,M,36,46
990,34384,6,16,2002,14,OT,M,21,23
991,34385,6,16,2002,14,DM,F,36,47
992,34386,6,16,2002,14,DM,M,35,46
993,34387,6,16,2002,14,NL,M,31,203
994,34388,6,16,2002,15,PB,F,26,37
995,34390,6,16,2002,15,PP,M,22,10
996,34391,6,16,2002,15,PB,M,26,17
997,34392,6,16,2002,15,PB,M,26,26
998,34393,6,16,2002,15,PP,F,22,19
999,34394,6,16,2002,15,PB,F,26,19
1000,34395,6,16,2002,15,DM,M,36,35
1001,34396,6,16,2002,15,PB,F,26,29
1002,34397,6,16,2002,15,PB,F,26,17
1003,34398,6,16,2002,15,PB,F,25,16
1004,34399,6,16,2002,15,PP,M,22,16
1005,34400,6,16,2002,15,PP,M,22,22
1006,34401,6,16,2002,15,PB,F,26,26
1007,34402,6,16,2002,15,PP,M,25,18
1008,34403,6,16,2002,16,PF,F,16,5
1009,34404,6,16,2002,16,PB,M,26,24
1010,34405,6,16,2002,16,OT,F,20,24
1011,34406,6,16,2002,16,PB,M,27,23
1012,34407,6,16,2002,16,PB,F,26,27
1013,34408,6,16,2002,5,PE,M,19,17
1014,34410,7,13,2002,1,PP,F,23,15
1015,34411,7,13,2002,1,DO,F,37,40
1016,34412,7,13,2002,1,PB,M,27,28
1017,34413,7,13,2002,1,PP,F,21,17
1018,34414,7,13,2002,1,PB,M,26,23
1019,34415,7,13,2002,1,DM,F,36,39
1020,34416,7,13,2002,1,PP,F,22,18
1021,34417,7,13,2002,1,PB,M,28,44
1022,34418,7,13,2002,1,DM,M,37,50
1023,34419,7,13,2002,1,PP,F,23,15
1024,34420,7,13,2002,1,PP,M,23,21
1025,34421,7,13,2002,1,PP,F,20,16
1026,34422,7,13,2002,1,PP,F,21,15
1027,34423,7,13,2002,2,PP,M,23,22
1028,34424,7,13,2002,2,PB,F,25,34
1029,34425,7,13,2002,2,PP,F,20,12
1030,34426,7,13,2002,2,PE,F,21,22
1031,34427,7,13,2002,2,PB,F,25,26
1032,34428,7,13,2002,2,DM,F,34,46
1033,34429,7,13,2002,2,PB,M,26,35
1034,34430,7,13,2002,2,PP,F,19,13
1035,34431,7,13,2002,2,DO,M,36,49
1036,34432,7,13,2002,2,PP,F,21,18
1037,34433,7,13,2002,2,PP,F,20,13
1038,34434,7,13,2002,2,PP,M,22,15
1039,34435,7,13,2002,12,DM,F,35,47
1040,34436,7,13,2002,12,DO,M,35,52
1041,34437,7,13,2002,12,DO,M,37,51
1042,34439,7,13,2002,12,PP,F,21,10
1043,34440,7,13,2002,12,PP,F,22,18
1044,34441,7,13,2002,12,PI,M,22,20
1045,34442,7,13,2002,12,NL,F,33,164
1046,34443,7,13,2002,12,PP,F,22,21
1047,34444,7,13,2002,12,PB,F,25,23
1048,34445,7,13,2002,12,PP,M,21,14
1049,34446,7,13,2002,12,PE,M,21,23
1050,34447,7,13,2002,12,PP,M,22,23
1051,34448,7,13,2002,12,PB,M,29,34
1052,34449,7,13,2002,12,DO,M,35,56
1053,34450,7,13,2002,19,PP,F,22,74
1054,34451,7,13,2002,19,PB,M,27,30
1055,34452,7,13,2002,19,PP,F,20,17
1056,34453,7,13,2002,19,PP,M,22,10
1057,34454,7,13,2002,19,PB,M,28,49
1058,34455,7,13,2002,19,PB,F,26,34
1059,34456,7,13,2002,19,PB,F,26,37
1060,34457,7,13,2002,19,OT,F,21,34
1061,34458,7,13,2002,19,PP,M,22,18
1062,34459,7,13,2002,19,PP,M,23,20
1063,34460,7,13,2002,19,PB,M,27,24
1064,34461,7,13,2002,19,PB,F,25,30
1065,34462,7,13,2002,19,PB,F,27,20
1066,34463,7,13,2002,18,PB,F,26,31
1067,34464,7,13,2002,18,PB,F,26,27
1068,34465,7,13,2002,18,PB,F,26,24
1069,34466,7,13,2002,18,PB,F,25,25
1070,34468,7,13,2002,18,PB,F,25,35
1071,34469,7,13,2002,18,SH,M,25,70
1072,34470,7,13,2002,18,PB,F,26,23
1073,34471,7,13,2002,18,PB,F,26,25
1074,34472,7,13,2002,18,PB,F,25,25
1075,34473,7,13,2002,18,PB,F,25,23
1076,34474,7,13,2002,18,PB,F,26,31
1077,34475,7,13,2002,17,OT,M,21,27
1078,34476,7,13,2002,17,PB,M,26,28
1079,34477,7,13,2002,17,DM,M,36,54
1080,34478,7,13,2002,17,PP,F,21,11
1081,34479,7,13,2002,17,PB,F,26,27
1082,34480,7,13,2002,17,DM,F,36,49
1083,34482,7,13,2002,17,DM,M,35,42
1084,34483,7,13,2002,17,PP,F,22,16
1085,34484,7,13,2002,17,PP,M,21,16
1086,34485,7,13,2002,17,PB,F,27,26
1087,34486,7,13,2002,17,PB,M,27,33
1088,34487,7,13,2002,17,PP,F,20,16
1089,34488,7,13,2002,17,DM,F,36,52
1090,34489,7,13,2002,17,PB,F,27,25
1091,34490,7,13,2002,20,PB,F,25,24
1092,34491,7,13,2002,20,PP,F,23,15
1093,34492,7,13,2002,20,PB,M,27,41
1094,34493,7,13,2002,20,PB,M,27,29
1095,34494,7,13,2002,20,PB,F,26,30
1096,34496,7,13,2002,20,PP,M,22,13
1097,34497,7,13,2002,20,PE,M,21,15
1098,34498,7,13,2002,20,PB,M,27,40
1099,34499,7,13,2002,20,PB,F,26,36
1100,34500,7,13,2002,21,PB,F,26,36
1101,34501,7,13,2002,21,PB,F,25,24
1102,34502,7,13,2002,21,PB,F,26,33
1103,34503,7,13,2002,21,PB,F,25,31
1104,34504,7,13,2002,21,PB,F,26,27
1105,34505,7,13,2002,21,PB,M,26,24
1106,34506,7,13,2002,21,PB,F,26,26
1107,34507,7,13,2002,21,PB,F,27,24
1108,34509,7,13,2002,21,PB,F,25,30
1109,34510,7,13,2002,22,PB,F,26,26
1110,34511,7,13,2002,22,PB,M,27,31
1111,34512,7,13,2002,22,PB,F,26,27
1112,34513,7,13,2002,22,PB,F,26,20
1113,34514,7,13,2002,22,PB,F,26,30
1114,34515,7,13,2002,22,PB,M,26,26
1115,34516,7,13,2002,22,PB,M,27,29
1116,34517,7,13,2002,23,RO,M,17,11
1117,34518,7,13,2002,23,DM,F,36,48
1118,34519,7,13,2002,23,PE,F,20,23
1119,34520,7,13,2002,7,OT,F,20,25
1120,34521,7,13,2002,7,PP,F,22,17
1121,34522,7,13,2002,7,PP,M,22,15
1122,34523,7,13,2002,7,PP,F,21,20
1123,34524,7,13,2002,7,PB,M,25,16
1124,34525,7,13,2002,7,PP,M,24,15
1125,34526,7,13,2002,24,PE,F,21,25
1126,34527,7,13,2002,24,PP,F,21,15
1127,34528,7,13,2002,24,RM,M,15,7
1128,34529,7,13,2002,24,NL,F,29,90
1129,34530,7,13,2002,24,SH,M,25,74
1130,34532,7,14,2002,3,PB,F,25,34
1131,34533,7,14,2002,3,DM,M,35,54
1132,34534,7,14,2002,3,PB,F,26,34
1133,34535,7,14,2002,3,OT,F,18,28
1134,34536,7,14,2002,3,PP,F,22,15
1135,34537,7,14,2002,3,PB,M,27,42
1136,34538,7,14,2002,3,OT,F,21,28
1137,34539,7,14,2002,3,PP,M,20,13
1138,34540,7,14,2002,3,PP,M,23,17
1139,34541,7,14,2002,3,PP,F,21,18
1140,34542,7,14,2002,3,PB,F,26,27
1141,34543,7,14,2002,3,PB,F,27,33
1142,34544,7,14,2002,3,PP,M,23,16
1143,34545,7,14,2002,3,PB,M,26,31
1144,34546,7,14,2002,3,PB,M,27,35
1145,34547,7,14,2002,3,PP,F,21,16
1146,34548,7,14,2002,4,PB,M,28,30
1147,34549,7,14,2002,4,PI,M,23,20
1148,34550,7,14,2002,4,PB,M,25,25
1149,34551,7,14,2002,4,PP,F,24,20
1150,34552,7,14,2002,4,DM,F,36,47
1151,34553,7,14,2002,4,PP,F,23,15
1152,34554,7,14,2002,4,PB,F,25,30
1153,34555,7,14,2002,4,PB,M,26,20
1154,34556,7,14,2002,4,DM,F,35,54
1155,34557,7,14,2002,4,PP,F,22,17
1156,34558,7,14,2002,4,PF,F,15,7
1157,34559,7,14,2002,4,PP,F,22,17
1158,34560,7,14,2002,4,PB,F,26,26
1159,34561,7,14,2002,6,PP,F,21,12
1160,34562,7,14,2002,6,PP,F,23,19
1161,34563,7,14,2002,6,PP,F,21,15
1162,34564,7,14,2002,6,PB,M,25,26
1163,34565,7,14,2002,6,PB,M,26,42
1164,34566,7,14,2002,6,PP,M,19,11
1165,34567,7,14,2002,6,PP,M,24,19
1166,34568,7,14,2002,6,PB,F,25,22
1167,34570,7,14,2002,6,PB,F,26,38
1168,34571,7,14,2002,6,DO,M,37,51
1169,34572,7,14,2002,6,PB,F,26,26
1170,34573,7,14,2002,6,DO,M,36,39
1171,34574,7,14,2002,6,PB,F,25,31
1172,34576,7,14,2002,6,PB,F,25,26
1173,34577,7,14,2002,6,PB,F,25,29
1174,34578,7,14,2002,6,PP,F,23,18
1175,34579,7,14,2002,6,PB,F,25,30
1176,34580,7,14,2002,6,PB,F,25,34
1177,34582,7,14,2002,11,DO,M,36,42
1178,34583,7,14,2002,11,PP,F,22,13
1179,34584,7,14,2002,11,DO,F,34,45
1180,34585,7,14,2002,11,DO,M,37,52
1181,34586,7,14,2002,11,PB,F,27,33
1182,34587,7,14,2002,11,DO,M,35,54
1183,34588,7,14,2002,11,PP,M,23,21
1184,34589,7,14,2002,11,PP,F,23,14
1185,34590,7,14,2002,11,PP,M,23,18
1186,34591,7,14,2002,11,PP,M,22,13
1187,34592,7,14,2002,11,PP,F,22,12
1188,34593,7,14,2002,11,DO,F,35,39
1189,34594,7,14,2002,9,OT,F,18,20
1190,34595,7,14,2002,9,PP,F,23,19
1191,34596,7,14,2002,9,PP,F,22,13
1192,34597,7,14,2002,9,PP,F,23,18
1193,34598,7,14,2002,9,OT,F,20,23
1194,34599,7,14,2002,9,PP,F,22,17
1195,34600,7,14,2002,9,PP,F,21,13
1196,34601,7,14,2002,9,DO,F,37,47
1197,34602,7,14,2002,9,PP,F,22,16
1198,34603,7,14,2002,9,DM,M,36,46
1199,34604,7,14,2002,9,PE,F,20,21
1200,34605,7,14,2002,9,DM,F,36,60
1201,34606,7,14,2002,9,PP,F,22,13
1202,34607,7,14,2002,9,OT,M,20,25
1203,34608,7,14,2002,9,PP,M,23,12
1204,34609,7,14,2002,9,DM,M,37,35
1205,34610,7,14,2002,8,PB,M,25,13
1206,34611,7,14,2002,8,DO,M,37,52
1207,34612,7,14,2002,8,PP,F,22,14
1208,34613,7,14,2002,8,DO,F,36,47
1209,34614,7,14,2002,8,DM,F,34,52
1210,34615,7,14,2002,8,PP,M,23,16
1211,34616,7,14,2002,8,DO,M,37,47
1212,34617,7,14,2002,8,OT,M,18,19
1213,34618,7,14,2002,8,DO,M,34,53
1214,34619,7,14,2002,8,PP,F,23,13
1215,34620,7,14,2002,8,DO,M,36,40
1216,34621,7,14,2002,8,PP,F,22,12
1217,34622,7,14,2002,8,PP,M,23,12
1218,34623,7,14,2002,8,PP,F,23,16
1219,34624,7,14,2002,8,PB,F,27,37
1220,34625,7,14,2002,13,OT,F,21,21
1221,34626,7,14,2002,13,PP,F,22,16
1222,34627,7,14,2002,13,PB,M,25,21
1223,34628,7,14,2002,13,PB,M,25,42
1224,34629,7,14,2002,13,PB,M,25,29
1225,34630,7,14,2002,13,PB,M,27,41
1226,34631,7,14,2002,13,PP,F,22,11
1227,34632,7,14,2002,13,PB,M,26,31
1228,34633,7,14,2002,13,PP,M,21,13
1229,34634,7,14,2002,13,PB,F,27,39
1230,34635,7,14,2002,13,PB,M,27,31
1231,34636,7,14,2002,13,PP,F,23,13
1232,34637,7,14,2002,13,PB,F,26,25
1233,34638,7,14,2002,14,PP,F,22,19
1234,34639,7,14,2002,14,DM,F,36,40
1235,34640,7,14,2002,14,DM,M,36,50
1236,34641,7,14,2002,14,PP,M,23,12
1237,34642,7,14,2002,14,PP,M,22,13
1238,34644,7,14,2002,14,DM,M,36,47
1239,34645,7,14,2002,14,DM,M,36,37
1240,34646,7,14,2002,14,PP,M,23,14
1241,34647,7,14,2002,14,DM,F,35,41
1242,34648,7,14,2002,15,PP,F,22,15
1243,34649,7,14,2002,15,PB,F,24,25
1244,34650,7,14,2002,15,PP,F,23,17
1245,34651,7,14,2002,15,PP,M,20,17
1246,34652,7,14,2002,15,PB,F,25,29
1247,34653,7,14,2002,15,PB,F,25,29
1248,34654,7,14,2002,15,DM,F,36,42
1249,34655,7,14,2002,15,PP,F,21,18
1250,34656,7,14,2002,15,PB,M,25,29
1251,34657,7,14,2002,15,PB,M,26,29
1252,34658,7,14,2002,15,SH,M,27,57
1253,34659,7,14,2002,15,PB,F,25,23
1254,34660,7,14,2002,15,PP,M,22,17
1255,34661,7,14,2002,16,OT,F,21,39
1256,34662,7,14,2002,16,PP,F,22,16
1257,34663,7,14,2002,16,RM,M,14,7
1258,34665,7,14,2002,16,PE,M,21,16
1259,34666,7,14,2002,16,PP,M,22,15
1260,34667,7,14,2002,16,DM,F,36,45
1261,34670,9,8,2002,1,DO,F,36,51
1262,34671,9,8,2002,1,PP,F,22,18
1263,34672,9,8,2002,2,DM,F,37,45
1264,34674,9,8,2002,12,PI,M,22,21
1265,34675,9,8,2002,12,DO,F,37,57
1266,34676,9,8,2002,12,DM,F,36,60
1267,34677,9,8,2002,12,NL,F,32,210
1268,34678,9,8,2002,19,PB,M,27,33
1269,34679,9,8,2002,19,PP,M,22,18
1270,34680,9,8,2002,19,PB,F,26,36
1271,34681,9,8,2002,18,PB,F,26,29
1272,34682,9,8,2002,18,PB,F,27,38
1273,34683,9,8,2002,17,PB,F,26,30
1274,34685,9,8,2002,17,DM,F,37,50
1275,34686,9,8,2002,17,PB,F,26,31
1276,34687,9,8,2002,17,DM,M,35,47
1277,34688,9,8,2002,17,NL,M,32,162
1278,34689,9,8,2002,20,PB,F,26,48
1279,34690,9,8,2002,20,NL,F,33,202
1280,34691,9,8,2002,21,PB,M,28,36
1281,34692,9,8,2002,21,PB,F,25,28
1282,34693,9,8,2002,22,PB,M,26,30
1283,34694,9,8,2002,22,PB,F,27,33
1284,34695,9,8,2002,22,PP,M,24,21
1285,34696,9,8,2002,7,PP,M,22,19
1286,34697,9,8,2002,24,PP,M,22,18
1287,34698,9,10,2002,15,PB,F,24,37
1288,34700,9,10,2002,15,OT,F,20,31
1289,34701,9,10,2002,15,PB,M,25,32
1290,34702,9,10,2002,15,PB,F,27,38
1291,34703,9,10,2002,14,DM,M,36,55
1292,34704,9,10,2002,14,DM,F,37,50
1293,34705,9,10,2002,14,DM,F,35,40
1294,34706,9,10,2002,14,PP,M,21,17
1295,34707,9,10,2002,14,DM,M,35,52
1296,34709,9,10,2002,13,PP,M,22,20
1297,34711,9,10,2002,13,PB,F,27,42
1298,34712,9,10,2002,13,OT,M,19,26
1299,34713,9,10,2002,13,PB,M,27,47
1300,34714,9,10,2002,13,DO,F,35,64
1301,34715,9,10,2002,13,PB,M,25,33
1302,34716,9,10,2002,11,DO,F,34,62
1303,34717,9,10,2002,9,PP,M,23,18
1304,34718,9,10,2002,9,PP,M,21,14
1305,34719,9,10,2002,9,PP,F,21,15
1306,34720,9,10,2002,9,PP,F,22,18
1307,34721,9,10,2002,9,DM,M,37,50
1308,34722,9,10,2002,9,DM,M,37,48
1309,34723,9,10,2002,9,PP,F,22,18
1310,34724,9,10,2002,9,PP,F,22,17
1311,34726,9,10,2002,8,PP,M,21,13
1312,34727,9,10,2002,8,PP,M,21,19
1313,34728,9,10,2002,8,PP,F,22,19
1314,34729,9,10,2002,8,PB,F,27,37
1315,34730,9,10,2002,8,DM,M,38,45
1316,34731,9,10,2002,8,OT,M,20,11
1317,34732,9,10,2002,8,DO,F,37,51
1318,34733,9,10,2002,3,PB,F,27,46
1319,34734,9,10,2002,3,PB,M,28,45
1320,34735,9,10,2002,3,PP,M,21,13
1321,34736,9,10,2002,3,PP,F,22,18
1322,34738,9,10,2002,4,PB,F,25,29
1323,34739,9,10,2002,4,PP,M,21,15
1324,34740,9,10,2002,4,DO,F,37,57
1325,34741,9,10,2002,4,DO,M,36,53
1326,34742,9,10,2002,4,PP,F,21,17
1327,34743,9,10,2002,6,PB,F,25,31
1328,34744,9,10,2002,6,PP,F,21,17
1329,34745,9,10,2002,6,PB,F,27,36
1330,34746,9,10,2002,6,PB,M,26,35
1331,34747,9,10,2002,6,PP,F,21,20
1332,34748,9,10,2002,6,PB,F,27,36
1333,34750,9,10,2002,16,PP,M,23,19
1334,34751,9,10,2002,16,PB,F,25,31
1335,34752,9,10,2002,16,OT,M,20,15
1336,34753,9,10,2002,16,PB,M,27,36
1337,34754,9,10,2002,16,OT,F,20,25
1338,34758,10,5,2002,1,DO,M,32,40
1339,34759,10,5,2002,1,PB,M,28,35
1340,34760,10,5,2002,1,PB,F,26,12
1341,34761,10,5,2002,1,PP,F,22,10
1342,34762,10,5,2002,1,PP,F,23,17
1343,34763,10,5,2002,1,PP,F,22,18
1344,34764,10,5,2002,1,PB,F,23,26
1345,34765,10,5,2002,1,PP,F,23,18
1346,34766,10,5,2002,1,PP,F,20,15
1347,34767,10,5,2002,1,PP,F,23,22
1348,34768,10,5,2002,1,PP,F,23,20
1349,34769,10,5,2002,1,PP,F,22,16
1350,34770,10,5,2002,1,DO,M,35,51
1351,34771,10,5,2002,1,PP,F,21,17
1352,34772,10,5,2002,1,PB,F,25,28
1353,34773,10,5,2002,2,PP,F,22,16
1354,34774,10,5,2002,2,PP,F,20,18
1355,34775,10,5,2002,2,PB,F,26,21
1356,34776,10,5,2002,2,PB,F,26,27
1357,34777,10,5,2002,2,PB,M,27,42
1358,34778,10,5,2002,2,PB,F,26,27
1359,34779,10,5,2002,2,OL,M,20,27
1360,34780,10,5,2002,2,PB,M,26,38
1361,34782,10,5,2002,2,PB,M,27,40
1362,34783,10,5,2002,2,NL,M,36,226
1363,34785,10,5,2002,17,PB,M,26,32
1364,34786,10,5,2002,17,PB,F,27,39
1365,34787,10,5,2002,17,PB,F,26,29
1366,34788,10,5,2002,17,PP,F,22,15
1367,34791,10,5,2002,17,DM,M,34,20
1368,34792,10,5,2002,17,DM,F,35,54
1369,34793,10,5,2002,17,DM,F,35,50
1370,34794,10,5,2002,17,PP,M,21,16
1371,34795,10,5,2002,17,PP,F,21,15
1372,34796,10,5,2002,17,NL,M,34,200
1373,34797,10,5,2002,18,PB,M,27,55
1374,34798,10,5,2002,18,PB,F,25,34
1375,34799,10,5,2002,18,PB,F,26,29
1376,34800,10,5,2002,18,PB,F,26,33
1377,34801,10,5,2002,18,PB,F,25,29
1378,34802,10,5,2002,18,PB,F,26,31
1379,34803,10,5,2002,18,PB,F,25,30
1380,34804,10,5,2002,18,PB,F,25,31
1381,34805,10,5,2002,18,PB,F,25,30
1382,34806,10,5,2002,18,PB,F,25,29
1383,34807,10,5,2002,18,PB,F,27,32
1384,34808,10,5,2002,18,PB,F,24,27
1385,34809,10,5,2002,19,OT,F,20,30
1386,34810,10,5,2002,19,PE,F,22,25
1387,34811,10,5,2002,19,PB,F,23,21
1388,34812,10,5,2002,19,PB,F,26,35
1389,34813,10,5,2002,19,PP,F,21,17
1390,34814,10,5,2002,19,PP,M,22,15
1391,34815,10,5,2002,19,PB,F,25,35
1392,34816,10,5,2002,19,PB,M,26,40
1393,34817,10,5,2002,12,PP,F,21,13
1394,34818,10,5,2002,12,OT,M,20,22
1395,34819,10,5,2002,12,DO,F,37,54
1396,34820,10,5,2002,12,PP,F,22,17
1397,34821,10,5,2002,12,PB,F,27,26
1398,34822,10,5,2002,12,DM,M,36,49
1399,34823,10,5,2002,12,DO,F,36,57
1400,34824,10,5,2002,12,PP,M,22,15
1401,34825,10,5,2002,12,PP,F,21,15
1402,34826,10,5,2002,12,DM,F,35,50
1403,34827,10,5,2002,12,NL,F,30,200
1404,34828,10,5,2002,22,PB,F,27,36
1405,34829,10,5,2002,22,PB,M,27,36
1406,34830,10,5,2002,22,PB,F,26,29
1407,34831,10,5,2002,22,PB,F,25,32
1408,34832,10,5,2002,22,PB,F,25,24
1409,34833,10,5,2002,22,PB,F,25,30
1410,34834,10,5,2002,22,PP,F,24,16
1411,34835,10,5,2002,22,DM,M,36,57
1412,34836,10,5,2002,22,PB,F,26,30
1413,34838,10,5,2002,21,PB,F,26,36
1414,34839,10,5,2002,21,PB,F,27,33
1415,34840,10,5,2002,21,PB,M,28,42
1416,34841,10,5,2002,21,PB,M,25,43
1417,34842,10,5,2002,21,PB,F,25,26
1418,34843,10,5,2002,21,PB,F,27,32
1419,34844,10,5,2002,21,PB,M,26,43
1420,34845,10,5,2002,21,PB,F,25,31
1421,34846,10,5,2002,21,PB,F,26,29
1422,34847,10,5,2002,21,PB,M,26,40
1423,34848,10,5,2002,21,PB,F,26,35
1424,34849,10,5,2002,21,PB,F,26,28
1425,34850,10,5,2002,21,PB,M,26,32
1426,34852,10,5,2002,20,PB,F,26,30
1427,34854,10,5,2002,20,PB,M,26,45
1428,34855,10,5,2002,20,DM,M,37,36
1429,34856,10,5,2002,20,PB,M,27,45
1430,34857,10,5,2002,20,PB,F,26,31
1431,34858,10,5,2002,20,PB,F,25,36
1432,34859,10,5,2002,20,PB,M,26,48
1433,34860,10,5,2002,20,NL,F,32,190
1434,34861,10,5,2002,7,PP,M,22,19
1435,34862,10,5,2002,7,PP,M,24,17
1436,34863,10,5,2002,23,DM,M,34,55
1437,34864,10,5,2002,24,NL,M,28,194
1438,34865,10,5,2002,24,PE,F,20,23
1439,34866,10,5,2002,24,PE,M,19,20
1440,34867,10,6,2002,3,PB,M,27,40
1441,34868,10,6,2002,3,PB,M,28,48
1442,34869,10,6,2002,3,PB,F,26,32
1443,34870,10,6,2002,3,PB,F,26,36
1444,34871,10,6,2002,3,PB,F,26,34
1445,34872,10,6,2002,3,OL,M,20,24
1446,34873,10,6,2002,3,PB,F,25,33
1447,34874,10,6,2002,3,PB,F,25,15
1448,34875,10,6,2002,3,PB,M,26,39
1449,34876,10,6,2002,3,PP,M,22,17
1450,34877,10,6,2002,3,PP,M,21,13
1451,34878,10,6,2002,3,PB,M,27,44
1452,34879,10,6,2002,3,PB,F,26,17
1453,34880,10,6,2002,4,PB,F,24,28
1454,34881,10,6,2002,4,PP,M,21,13
1455,34882,10,6,2002,4,PF,F,15,10
1456,34883,10,6,2002,4,PP,F,21,17
1457,34884,10,6,2002,4,PB,M,28,43
1458,34885,10,6,2002,4,PB,F,27,25
1459,34886,10,6,2002,4,PP,M,22,19
1460,34887,10,6,2002,6,PB,F,26,28
1461,34888,10,6,2002,6,PP,M,22,17
1462,34889,10,6,2002,6,PB,F,26,35
1463,34890,10,6,2002,6,DO,F,35,48
1464,34891,10,6,2002,6,PP,F,21,20
1465,34892,10,6,2002,6,PP,M,20,15
1466,34893,10,6,2002,6,PB,F,25,21
1467,34894,10,6,2002,6,PB,M,26,39
1468,34895,10,6,2002,6,PB,F,25,26
1469,34896,10,6,2002,6,PB,F,25,29
1470,34897,10,6,2002,6,PB,M,26,41
1471,34898,10,6,2002,6,PB,F,26,30
1472,34899,10,6,2002,6,PB,M,26,31
1473,34900,10,6,2002,6,PB,F,26,36
1474,34901,10,6,2002,11,PB,F,26,34
1475,34902,10,6,2002,11,PP,F,21,19
1476,34903,10,6,2002,11,OT,F,20,33
1477,34904,10,6,2002,11,PP,F,21,16
1478,34905,10,6,2002,11,DO,M,32,32
1479,34906,10,6,2002,11,DO,F,34,50
1480,34907,10,6,2002,9,DM,M,38,50
1481,34908,10,6,2002,9,PB,M,27,42
1482,34909,10,6,2002,9,OT,M,21,24
1483,34910,10,6,2002,9,DM,F,35,41
1484,34911,10,6,2002,9,PP,M,22,20
1485,34912,10,6,2002,9,DM,M,38,51
1486,34913,10,6,2002,9,PP,M,21,15
1487,34914,10,6,2002,9,PP,F,21,17
1488,34915,10,6,2002,9,PP,F,21,17
1489,34916,10,6,2002,9,DM,M,36,50
1490,34917,10,6,2002,8,DO,M,33,61
1491,34918,10,6,2002,8,PB,F,26,36
1492,34919,10,6,2002,8,OT,F,20,23
1493,34920,10,6,2002,8,PP,F,21,19
1494,34921,10,6,2002,8,PP,M,23,18
1495,34922,10,6,2002,8,DO,F,37,56
1496,34923,10,6,2002,8,PP,F,21,14
1497,34924,10,6,2002,8,DO,M,38,60
1498,34925,10,6,2002,8,PP,M,21,16
1499,34926,10,6,2002,15,DM,F,36,46
1500,34928,10,6,2002,15,PB,F,26,22
1501,34929,10,6,2002,15,PB,F,26,32
1502,34931,10,6,2002,15,PB,F,26,31
1503,34932,10,6,2002,15,PB,F,27,33
1504,34933,10,6,2002,15,PP,F,21,16
1505,34934,10,6,2002,15,PB,F,26,27
1506,34935,10,6,2002,15,PB,M,26,35
1507,34936,10,6,2002,15,DM,M,37,45
1508,34937,10,6,2002,15,PE,F,19,28
1509,34938,10,6,2002,15,PP,F,23,19
1510,34939,10,6,2002,14,DM,F,33,44
1511,34940,10,6,2002,14,DM,M,34,52
1512,34941,10,6,2002,14,DM,M,34,54
1513,34942,10,6,2002,14,DM,M,35,55
1514,34943,10,6,2002,14,DM,M,35,33
1515,34944,10,6,2002,14,DM,M,38,52
1516,34945,10,6,2002,14,DM,M,35,32
1517,34946,10,6,2002,14,OT,M,18,19
1518,34947,10,6,2002,14,PP,M,21,17
1519,34948,10,6,2002,14,PP,M,21,16
1520,34949,10,6,2002,14,PP,M,22,17
1521,34950,10,6,2002,14,DM,F,35,43
1522,34952,10,6,2002,14,DM,F,35,46
1523,34953,10,6,2002,13,PB,F,27,27
1524,34954,10,6,2002,13,PB,M,26,43
1525,34955,10,6,2002,13,PB,F,26,29
1526,34956,10,6,2002,13,PB,F,27,42
1527,34957,10,6,2002,13,PB,M,26,34
1528,34958,10,6,2002,13,DO,M,39,60
1529,34959,10,6,2002,13,PB,M,28,47
1530,34960,10,6,2002,13,PB,F,26,32
1531,34961,10,6,2002,13,DO,F,34,64
1532,34962,10,6,2002,13,PP,F,21,18
1533,34963,10,6,2002,16,PP,M,21,20
1534,34964,10,6,2002,16,OT,M,18,22
1535,34965,10,6,2002,16,PP,M,22,20
1536,34966,10,6,2002,16,PB,M,26,35
1537,34968,10,6,2002,5,PP,F,22,14
1538,34969,10,6,2002,5,PE,F,16,24
1539,34971,11,9,2002,1,PB,M,27,45
1540,34972,11,9,2002,1,PP,F,22,18
1541,34973,11,9,2002,1,PP,M,22,17
1542,34974,11,9,2002,1,OT,F,20,28
1543,34975,11,9,2002,1,PP,F,22,18
1544,34976,11,9,2002,1,PP,F,23,16
1545,34977,11,9,2002,1,PP,M,22,16
1546,34978,11,9,2002,1,PB,F,27,31
1547,34979,11,9,2002,1,PP,F,23,18
1548,34980,11,9,2002,1,OT,M,20,23
1549,34981,11,9,2002,1,DO,M,32,51
1550,34982,11,9,2002,2,PB,F,27,27
1551,34983,11,9,2002,2,OT,F,21,24
1552,34984,11,9,2002,2,PP,M,22,14
1553,34985,11,9,2002,2,DM,M,35,55
1554,34986,11,9,2002,2,PB,M,28,44
1555,34987,11,9,2002,2,DM,M,35,45
