Day,Camera,Site,Box Number,Image Number,Tile Number,Fish ID,Length,Notes,,,
2021,1,C,1,7566,39,bicolor damsel (Stegastes partitus),5.314,,,,
2021,1,C,1,7569,39,bicolor damsel juvenile (Stegastes partitus),4.098,,,,
2021,1,C,1,7569,39,bicolor damsel juvenile (Stegastes partitus),1.544,,,,
2021,1,C,1,7569,39,bicolor damsel juvenile (Stegastes partitus),1.630,,,,
2021,1,C,1,7582,55,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),6.614,all yellow variation ,,,
2021,1,C,1,7595,36,yellowhead wrasse initial phase (Halichoeres garnoti),6.257,,,,
2021,1,C,1,7595,36,ocean surgeonfish (Acanthurus tractus),11.172,dark color phase,,,
2021,1,C,1,7603,64,bicolor damsel (Stegastes partitus),5.232,,,,
2021,1,C,1,7603,64,bicolor damsel juvenile (Stegastes partitus),4.495,,,,
2021,1,C,1,7603,64,bicolor damsel (Stegastes partitus),7.839,,,,
2021,1,C,1,7626,59,bicolor damsel juvenile (Stegastes partitus),3.614,,,,
2021,1,C,1,7653,84,bicolor damsel juvenile (Stegastes partitus),4.079,,,,
2021,1,C,1,7653,84,bicolor damsel juvenile (Stegastes partitus),2.647,,,,
2021,1,C,1,7677,93,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.641,all yellow variation ,,,
2021,1,C,1,7682,93,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.779,all yellow variation ,,,
2021,1,C,1,7690,77,bicolor damsel juvenile (Stegastes partitus),2.921,,,,
2021,1,C,1,7706,77,bicolor damsel juvenile (Stegastes partitus),2.273,possibly a repeat of fish 270,,,
2021,1,C,1,7741,84,bicolor damsel juvenile (Stegastes partitus),2.860,possibly a repeat of fish 267,,,
2021,1,C,1,7744,88,bicolor damsel (Stegastes partitus),5.426,,,,
2021,1,C,1,7744,88,damsel sp 1 (Pomacentridae sp.) or ocean surgeonfish (Acanthurus tractus),6.677,"could be threespot damsel (Stegastes planifrons), dark brownish in color, couldn't identify due to angle of fish",,,
2021,1,C,1,7764,99,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.228,all yellow variation ,,,
2021,1,C,1,7764,99,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.918,all yellow variation ,,,
2021,1,C,1,7764,99,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.817,all yellow variation ,,,
2021,1,C,1,7764,99,damsel sp./individual #1 (Pomacentridae sp.),6.910,too dark/angle of fish makes it difficult to identify,,,
2021,1,C,1,7777,80,bicolor damsel juvenile (Stegastes partitus),2.945,,,,
2021,1,C,1,7779,80,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.397,all yellow variation ,,,
2021,1,C,1,7779,80,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.222,all yellow variation ,,,
2021,1,C,1,7779,80,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.279,all yellow variation ,,,
2021,1,C,1,7779,80,fish sp 2,1.838,could be saddled blenny (Malacoctenus triangulatus),,,
2021,1,C,1,7797,35,white grunt (Haemulon plumierii),24.785,,,,
2021,1,C,1,7797,35,stoplight parrot juvenile (Sparisoma viride),14.730,,,,
2021,1,C,1,7797,35,stoplight parrot initial phase (Sparisoma viride),17.698,,,,
2021,1,C,1,7804,35,white grunt (Haemulon plumierii),22.207,possibly a repeat of fish 283,,,
2021,1,C,1,7804,35,french grunt (Haemulon flavolineatum),17.744,,,,
2021,1,C,1,7804,35,brown chromis (Chromis multilineata),12.941,,,,
2021,1,C,1,7814,23,longspine squirrelfish (Holocentrus rufus),23.835,,,,
2021,1,C,1,7814,23,french grunt (Haemulon flavolineatum),18.200,,,,
2021,1,C,1,7817,23,ocean surgeonfish (Acanthurus tractus),18.247,dark color phase,,,
2021,1,C,1,7819,23,longspine squirrelfish (Holocentrus rufus),23.223,possibly a repeat of fish 289,,,
2021,1,C,1,7820,23,foureye butterfly (Chaetodon capistratus),13.686,,,,
2021,1,C,1,7833,89,damsel sp 2 (Pomacentridae sp.),6.659,"could be longfin damsel (Stegastes diencaeus) or dusky damsel (Stegastes adustus), dark brown/black in color",,,
2021,1,C,1,7836,89,damsel sp 2 (Pomacentridae sp.),7.221,"could be longfin damsel (Stegastes diencaeus) or dusky damsel (Stegastes adustus), dark brown/black in color",,,
2021,1,C,1,7851,42,damsel sp./individual #1 (Pomacentridae sp.),7.703,too dark to identify,,,
2021,1,C,1,7851,42,stoplight parrot juvenile (Sparisoma viride),9.442,,,,
2021,1,C,1,7852,42,bicolor damsel juvenile (Stegastes partitus),3.153,,,,
2021,1,C,1,7875,89,bluestriped grunt (Haemulon sciurus),11.420,,,,
2021,1,C,1,7875,89,bluestriped grunt (Haemulon sciurus),12.649,,,,
2021,1,C,1,7875,89,french grunt (Haemulon flavolineatum),13.585,,,,
2021,1,C,1,7876,89,ocean surgeonfish (Acanthurus tractus),10.852,dark color phase,,,
2021,1,C,1,7878,89,french grunt (Haemulon flavolineatum),9.815,,,,
2021,1,C,1,7878,89,redband parrot (Sparisoma aurofrenatum),14.576,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),13.069,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),14.710,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),13.639,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),12.474,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),13.970,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),14.090,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),13.313,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),12.645,,,,
2021,1,C,1,7889,23,french grunt (Haemulon flavolineatum),11.938,,,,
2021,1,C,1,7890,23,french grunt (Haemulon flavolineatum),20.084,,,,
2021,1,C,1,7890,23,schoolmaster (Lutjanus apodus),24.310,,,,
2021,1,C,1,7891,23,longspine squirrelfish (Holocentrus rufus),21.042,,,,
2021,1,C,1,7902,2,white grunt (Haemulon plumierii),15.444,,,,
2021,1,C,1,7903,2,redband parrot initial phase (Sparisoma aurofrenatum),20.759,,,,
2021,1,C,1,7903,2,stoplight parrot juvenile (Sparisoma viride),14.277,,,,
2021,1,C,1,7903,2,bluestriped grunt (Haemulon sciurus),15.428,,,,
2021,1,C,1,7903,2,french grunt (Haemulon flavolineatum),18.532,,,,
2021,1,C,1,7903,2,french grunt (Haemulon flavolineatum),17.022,,,,
2021,1,C,1,7903,2,bluestriped grunt (Haemulon sciurus),15.723,,,,
2021,1,C,1,7904,2,bluestriped grunt (Haemulon sciurus),14.881,,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.287,all yellow variation ,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.793,all yellow variation ,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.745,all yellow variation ,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.706,all yellow variation ,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.424,all yellow variation ,,,
2021,1,C,2,7916,81,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.263,all yellow variation ,,,
2021,1,C,2,7916,81,fish sp 3,3.179,"jenn said ian would check later, near group of six bluehead wrasse juveniles in bottom left corner, has lateral line of white spots ",,,
2021,1,C,2,7916,81,fish sp 3,2.921,"jenn said ian would check later, near group of six bluehead wrasse juveniles in bottom left corner, has lateral line of white spots ",,,
2021,1,C,2,7916,81,wrasse sp 2 (Labridae sp.),1.826,"could be yellowhead wrasse juvenile (Halichoeres garnoti), yellowish and purpleish in color, too small and blurry to identify",,,
2021,1,C,2,7920,35,french grunt (Haemulon flavolineatum),17.635,,,,
2021,1,C,2,7920,35,redband parrot initial phase (Sparisoma aurofrenatum),17.740,,,,
2021,1,C,2,7937,76,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),8.514,all yellow variation ,,,
2021,1,C,2,7958,7,fish sp 4,11.071,"looks like a wrasse (Labridae) or parrot (Scaridae), yellowish and greenish in color, can't identify due to angle of fish",,,
2021,1,C,2,7960,7,bicolor damsel (Stegastes partitus),5.936,,,,
2021,1,C,2,7960,7,yellowhead wrasse juvenile (Halichoeres garnoti),5.067,,,,
2021,1,C,2,7970,18,yellowhead wrasse juvenile (Halichoeres garnoti),5.087,,,,
2021,1,C,2,7970,18,bicolor damsel juvenile (Stegastes partitus),2.006,,,,
2021,1,C,2,7970,18,bicolor damsel juvenile (Stegastes partitus),2.067,,,,
2021,1,C,2,7971,18,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.911,all yellow variation ,,,
2021,1,C,2,7971,18,redband parrot juvenile (Sparisoma aurofrenatum),3.203,,,,
2021,1,C,2,7971,18,redband parrot juvenile (Sparisoma aurofrenatum),1.866,,,,
2021,1,C,2,7974,18,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.141,all yellow variation ,,,
2021,1,C,2,7974,18,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),5.089,all yellow variation ,,,
2021,1,C,2,7974,18,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.264,all yellow variation ,,,
2021,1,C,2,7974,18,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.949,all yellow variation ,,,
2021,1,C,2,7974,18,fish sp 5,2.061,"could be wrasse (Labridae), parrot (Scaridae), etc., looks like but don't think it's bluehead wrasse juvenile (Thalassoma bifasciatum) midbody stripe variation with white back or redband parrot juvenile (Sparisoma aurofrenatum), located in bottom right corner of photo below bluehead wrasse juvenile",,,
2021,1,C,2,7974,18,bicolor damsel juvenile (Stegastes partitus),1.612,,,,
2021,1,C,2,7974,18,bicolor damsel juvenile (Stegastes partitus),2.227,,,,
2021,1,C,2,7974,18,striped parrot juvenile/initial phase (Scarus iseri),4.006,,,,
2021,1,C,2,7974,18,striped parrot juvenile/initial phase (Scarus iseri),3.412,,,,
2021,1,C,2,7974,18,striped parrot juvenile/initial phase (Scarus iseri),5.812,,,,
2021,1,C,2,7982,34,bicolor damsel juvenile (Stegastes partitus),1.407,,,,
2021,1,C,2,7982,34,bicolor damsel juvenile (Stegastes partitus),1.052,,,,
2021,1,C,2,7983,34,bicolor damsel juvenile (Stegastes partitus),4.021,,,,
2021,1,C,2,8022,90,french grunt (Haemulon flavolineatum),13.304,,,,
2021,1,C,2,8051,96,bicolor damsel juvenile (Stegastes partitus),3.474,,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.847,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.258,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.081,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.121,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.824,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),5.526,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.807,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.962,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.409,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.047,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),5.775,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.709,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.507,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.697,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.404,all yellow variation ,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.688,all yellow variation ,,,
2021,1,C,2,8051,96,bicolor damsel juvenile (Stegastes partitus),1.363,,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.583,midbody stripe variation with yellow back,,,
2021,1,C,2,8051,96,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.582,midbody stripe variation with yellow back,,,
2021,1,C,2,8053,96,redband parrot juvenile (Sparisoma aurofrenatum),4.056,,,,
2021,1,C,2,8053,96,redband parrot juvenile (Sparisoma aurofrenatum),2.464,,,,
2021,1,C,2,8053,96,redband parrot juvenile (Sparisoma aurofrenatum),4.382,,,,
2021,1,C,2,8053,96,redband parrot juvenile (Sparisoma aurofrenatum),3.155,,,,
2021,1,C,2,8074,96,striped parrot juvenile/initial phase (Scarus iseri),6.076,,,,
2021,1,C,2,8084,61,bicolor damsel juvenile (Stegastes partitus),0.808,,,,
2021,1,C,2,8094,62,bicolor damsel juvenile (Stegastes partitus),2.871,,,,
2021,1,C,2,8101,90,french grunt (Haemulon flavolineatum),13.127,,,,
2021,1,C,2,8101,90,bluestriped grunt (Haemulon sciurus),15.607,,,,
2021,1,C,2,8127,31,bicolor damsel juvenile (Stegastes partitus),2.053,,,,
2021,1,C,2,8146,51,bicolor damsel (Stegastes partitus),5.571,,,,
2021,1,C,2,8146,51,fish sp 6,2.489,"looks like stoplight parrot juvenile (Sparisoma viride), very small and blurry, appears to be whitish with darkish dots that kind of look like short vertical stripes",,,
2021,1,C,2,8147,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.808,all yellow variation ,,,
2021,1,C,2,8148,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.947,all yellow variation ,,,
2021,1,C,2,8149,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.714,all yellow variation ,,,
2021,1,C,2,8149,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.079,all yellow variation ,,,
2021,1,C,2,8149,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.630,all yellow variation ,,,
2021,1,C,2,8149,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.638,all yellow variation ,,,
2021,1,C,2,8149,51,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.890,all yellow variation ,,,
2021,1,C,2,8149,51,bicolor damsel juvenile (Stegastes partitus),3.113,,,,
2021,1,C,2,8151,51,slippery dick juvenile (Halichoeres bivittatus),4.307,,,,
2021,1,C,2,8157,47,sharpnose puffer (Canthigaster rostrata),1.065,,,,
2021,1,C,2,8159,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),5.204,all yellow variation ,,,
2021,1,C,2,8159,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.244,all yellow variation ,,,
2021,1,C,2,8159,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.142,all yellow variation ,,,
2021,1,C,2,8159,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.604,all yellow variation ,,,
2021,1,C,2,8159,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.612,all yellow variation ,,,
2021,1,C,2,8159,47,slippery dick juvenile (Halichoeres bivittatus),4.646,,,,
2021,1,C,2,8211,47,bicolor damsel juvenile (Stegastes partitus),3.076,,,,
2021,1,C,2,8211,47,bicolor damsel juvenile (Stegastes partitus),3.517,,,,
2021,1,C,2,8211,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.621,all yellow variation ,,,
2021,1,C,2,8211,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.731,all yellow variation ,,,
2021,1,C,2,8211,47,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.936,all yellow variation ,,,
2021,1,C,2,8233,82,bicolor damsel juvenile (Stegastes partitus),2.944,,,,
2021,1,C,2,8235,82,blue chromis (Chromis cyanea),6.347,,,,
2021,1,C,2,8235,82,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.896,all yellow variation ,,,
2021,1,C,2,8235,82,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.363,all yellow variation ,,,
2021,1,C,2,8256,24,bicolor damsel (Stegastes partitus),4.966,,,,
2021,1,C,2,8256,24,bluehead wrasse (Thalassoma bifasciatum),9.202,,,,
2021,1,C,2,8297,52,sergeant major (Abudefduf saxatilis),6.336,,,,
2021,1,C,2,8300,52,sergeant major (Abudefduf saxatilis),4.779,,,,
2021,1,C,2,8304,52,bicolor damsel juvenile (Stegastes partitus),3.587,,,,
2021,1,C,2,8305,52,brown chromis (Chromis multilineata),10.449,,,,
2021,1,C,2,8305,52,brown chromis (Chromis multilineata),11.350,,,,
2021,1,C,2,8310,16,yellowhead wrasse juvenile (Halichoeres garnoti),5.846,,,,
2021,1,C,2,8314,16,bicolor damsel (Stegastes partitus),4.729,,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.582,all yellow variation ,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),4.685,all yellow variation ,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.449,all yellow variation ,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),6.283,all yellow variation ,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),3.946,midbody stripe variation with yellow back,,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),range: 0.735 - 2.009,"12 individuals, all yellow variation ",,,
2021,1,C,2,8314,16,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),range: 1.068 - 1.837,"5 individuals, midbody stripe variation with yellow back",,,
2021,1,C,2,8314,16,fish sp 7,0.926,"could be bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum) midbody stripe variation with white back, appears to be white and black, too small/blurry, located in the middle of the smaller wrasses",,,
2021,1,C,2,8325,10,bicolor damsel juvenile (Stegastes partitus),2.145,,,,
2021,1,C,2,8327,10,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),0.675,all yellow variation ,,,
2021,1,C,2,8327,10,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.173,all yellow variation ,,,
2021,1,C,2,8343,45,bluestriped grunt (Haemulon sciurus),13.625,,,,
2021,1,C,2,8349,81,yellowhead wrasse initial phase (Halichoeres garnoti),3.218,,,,
2021,1,C,2,8349,81,french grunt (Haemulon flavolineatum),15.758,,,,
2021,1,C,2,8351,81,french grunt (Haemulon flavolineatum),20.180,,,,
2021,1,C,2,8355,35,wrasse sp./individual #1 (Labridae sp.),2.463,"looks like Thalassoma bifasciatum juvenile/initial phase all yellow variation but can't tell if it has the black spot behind second dorsal ray, could be yellowhead wrasse juvenile (Halichoeres garnoti)",,,
2021,1,C,2,8355,35,wrasse sp./individual #2 (Labridae sp.),3.240,"looks like Thalassoma bifasciatum juvenile/initial phase all yellow variation but can't tell if it has the black spot behind second dorsal ray, could be yellowhead wrasse juvenile (Halichoeres garnoti)",,,
2021,1,C,2,8389,100,french grunt (Haemulon flavolineatum),18.316,,,,
2021,1,C,2,8452,20,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),2.905,all yellow variation ,,,
2021,1,C,2,8452,20,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.695,all yellow variation ,,,
2021,1,C,2,8452,20,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.491,all yellow variation ,,,
2021,1,C,2,8452,20,bluehead wrasse juvenile/initial phase (Thalassoma bifasciatum),1.378,all yellow variation ,,,
