Array,X,Y,CameraID,Date01,Date02,Date03,Date04,Date05,Date06,Date02_1,Date03_1,Date04_1,Date05_1,Date06_1,arable,bog,bwoodland,coast,cwoodland,edge,elevation,freshwater,gorse,grassland,heather,igrassland,montane,mwoodland,nearprimar,nearsecond,primarylen,rain,riverlengt,roads,rock,ruggedness,secondleng,sgrassland,slope,snow,temperatur,urban,woodland
South Glen Affric,212420,817476,SGA-01,0,0,0,0,0,0,553,560,567,574,581,0,0,0.164862,19.7315,0.440125,1.38102,316.617,0.0427778,0,0.320081,0.0468289,0,0,0,6.74205,12.0515,0,243.423,0.531902,6.74264,1.18016,414.328,0,0.320081,2.50021,5.08889,7.10278,12.3065,0.164862
South Glen Affric,212520,816237,SGA-02,0,0,0,0,0,0,553,560,567,574,581,0,0,0,20.8528,0,0,493.82,0.21354,0,0.63614,0.271512,0,0.092348,0,5.39845,10.9359,0,285.129,0,5.24264,0.726066,882.833,0,0.63614,30.9489,6.705,5.17417,11.1852,0
South Glen Affric,212252,817793,SGA-03,0,1,1,0,0,0,554,561,568,575,582,0,0,0.164862,19.7315,0.440125,1.38102,316.617,0.055,0,0.320081,0.0468289,0,0,0,6.74205,12.0515,0,243.423,0.531902,6.74264,1.07104,414.328,0,0.320081,2.50021,5.08889,7.10278,12.3065,0.164862
South Glen Affric,211558,816819,SGA-04,0,0,0,0,0,0,554,561,568,575,582,0,0,0,19.4386,0.00540588,0.0773531,455.981,0.0826777,0,0.717625,0.271421,0,0.00554769,0,5.43838,12.143,0,243.423,0.28714,5.32843,0.702046,642.414,0,0.717625,28.9808,5.08889,7.10278,12.5994,0
South Glen Affric,214011,820479,SGA-05,0,0,0,0,0,0,557,564,571,578,585,0,0.396645,0.0700492,20.5812,0,0,241.002,0.385,0.0317618,0.207107,0.262907,0,0,0,10.3085,9.34209,0,243.423,0.566835,8.94975,0.590208,587.899,0,0.207107,7.64582,5.08889,7.10278,13.8592,0.0700492
South Glen Affric,212715,820204,SGA-06,0,0,0,0,0,0,557,564,571,578,585,0,0.177582,0,19.3741,0,0,257.505,0.208995,0,0.698279,0.124134,0,0,0,9.35845,10.5492,0,243.423,0.592177,9.44975,0.345355,367.159,0,0.698279,1.92321,5.08889,7.10278,13.3556,0
South Glen Affric,211193,817754,SGA-07,NA,0,0,0,0,0,551,558,565,572,579,0,0,0,18.7315,0.19956,0.366032,570.146,0.498909,0,0.20889,0,0,0.59155,0,6.33198,13.0515,0,293.027,0,6.32843,0.37234,698.773,0,0.20889,20.5358,5.42556,6.59889,13.3065,0
South Glen Affric,211854,818507,SGA-08,NA,0,0,0,0,0,552,559,566,573,580,0.0194992,0,0,18.8173,0.482276,1.01808,314.998,0.0195118,0,0.478855,0,0,0,0,7.50838,12.1705,0,243.423,0.825205,7.53553,0.59431,503.596,0,0.478855,16.3272,5.08889,7.10278,13.2021,0
South Glen Affric,212897,817921,SGA-09,NA,0,0,0,0,0,553,560,567,574,581,0,0,0,20.0244,0,0,521.309,0.393252,0,0.316233,0.587682,0,0.0960847,0,7.37845,11.3776,0,243.423,0,7.44975,1.25258,690.071,0,0.316233,27.237,5.08889,7.10278,12.0136,0
South Glen Affric,212919,818842,SGA-10,NA,0,0,0,0,0,553,560,567,574,581,0,0,0.133041,19.6102,0,0.275519,521.118,0.750208,0.423296,0.259171,0.178331,0,0.00616027,0,8.36845,11.1705,0,243.423,0,7.94975,0.660624,697.293,0,0.259171,35.1794,5.08889,7.10278,12.7735,0.133041
South Glen Affric,213280,819650,SGA-11,NA,0,0,0,0,1,553,560,567,574,581,0,0,0.0241413,19.9031,0,0.0139451,436.392,0.479871,0.442501,0,0.517391,0,0.0159668,0,9.13212,10.2563,0,243.423,0,9.15685,0.656482,799.248,0,0,26.6866,5.08889,7.10278,13.0663,0.0241413
South Glen Affric,214557,819475,SGA-12,NA,NA,NA,0,0,0,NA,NA,571,578,585,0,0,0,21.403,0,0,712.438,0.475772,0,0.357652,0,0,0.642348,0,9,8.7563,0,243.423,0.292246,8.86396,0.829203,589.105,0,0.357652,5.87777,5.08889,7.10278,12.445,0
South Glen Affric,213872,818638,SGA-13,NA,NA,NA,0,0,0,NA,NA,571,578,585,0,0,0,20.8173,0,0,801.506,0.99386,0,0,0,0,1,0,8.32852,10.1705,0,243.423,0,8.20711,0.939325,620.036,0,0,11.115,5.08889,7.10278,11.8592,0
South Glen Affric,211387,820513,SGA-14,NA,NA,NA,NA,0,0,NA,NA,NA,572,579,0,0.658993,0.0164743,18.0812,0,0,245.235,0.115,0,0.311736,0,0,0,0,9.30198,11.8421,0,293.027,0.845457,9.32843,0.105,198.845,0,0.311736,4.05143,5.42556,6.59889,11.6485,0.0164743
South Glen Affric,210690,819681,SGA-15,NA,NA,NA,NA,0,0,NA,NA,NA,572,579,0,0,0,17.4031,0,0,441.822,0.0583333,0,0.275829,0.723869,0,0.00030176,0,8.08831,12.7563,0,293.027,0.309148,8.12132,0.842046,623.415,0,0.275829,29.7005,5.42556,6.59889,11.8322,0
South Glen Affric,211846,819468,SGA-16,NA,NA,NA,NA,0,0,NA,NA,NA,572,579,0,0,0,18.4031,0,0,350.039,0.38234,0,0.707273,0.0587937,0,0,0,8.49838,11.7563,0,243.423,0,8.53553,0.331105,521.998,0,0.707273,16.1109,5.08889,7.10278,12.5627,0
South Glen Affric,210718,816304,SGA-17,NA,NA,NA,NA,0,0,NA,NA,NA,573,580,0,0,0,18.8528,0,0,548.933,0.025,0,0.86035,0,0,0.128594,0,4.57831,12.9359,0,306.386,0.910386,4.62132,0.035,735.364,0,0.86035,33.1755,4.30444,7.63944,13.1852,0
South Glen Affric,210593,817242,SGA-18,NA,NA,NA,NA,0,0,NA,NA,NA,573,580,0,0,0,18.4386,0,0,611.335,0.516482,0,0,0,0,1,0,5.56831,13.3501,0,293.027,0,5.41421,0.337487,755.626,0,0,18.7073,5.42556,6.59889,13.5994,0
South Glen Affric,214978,820772,SGA-19,NA,NA,NA,NA,0,1,NA,NA,NA,574,581,0,0,0,21.5812,0,0,416.509,0.319203,0.441222,0.0157442,0.542427,0,0.000606986,0,9.99,8.34209,0,243.423,0,7.94975,1.10778,632.272,0,0.0157442,23.4506,5.08889,7.10278,13.445,0
South Glen Affric,210879,818579,SGA-20,NA,NA,NA,NA,0,0,NA,NA,NA,574,581,0,0,0,17.8173,0,0,726.32,0.538303,0,0.0514248,0,0,0.840058,0,7.09831,13.1705,0,293.027,0,7.12132,0.332029,653.439,0,0.0514248,26.0042,5.42556,6.59889,12.8322,0
Spinnigdale,264184,888469,SPIN-01,NA,0,0,0,0,0,1114,1121,1128,1135,1142,0.535317,0,0.035554,1.215,0.0469002,0.318621,45.1589,0.97706,0,0.316459,0,0.103744,0,0.0633185,0.54,2.92187,0,88.47,0,0.5,2.22778,44.1505,0,0.212714,3.46749,3.39222,8.78361,0.880036,0.0988725
Spinnigdale,265209,888111,SPIN-02,NA,0,1,1,0,1,1114,1121,1128,1135,1142,0,0,0,0.215,0.372334,0,19.6173,1.39815,0,0,0,0,0,0.0333959,1.02728,3.05508,0,88.47,0,1,3.43489,41.5143,0,0,4.98922,3.39222,8.78361,1.59146,0.0333959
Spinnigdale,264128,889451,SPIN-03,NA,0,1,1,1,0,1114,1121,1128,1135,1142,0,0,0,1.53602,0.283965,0.423765,113.494,1.16607,0.472709,0.142298,0,0.142298,0,0,0.54,1.92187,0,88.47,0,0.5,2.59643,151.402,0,0,13.8304,3.39222,8.78361,0.59234,0
Spinnigdale,265284,889077,SPIN-04,NA,0,0,0,0,0,1114,1121,1128,1135,1142,0,0,0,0.364056,0.16533,0,26.8362,1.14536,0,0.413376,0.253449,0.413376,0,0.0227995,0.09,2.17596,0.50057,88.47,0,0,3.38932,163.909,0,0,11.2907,3.39222,8.78361,1.56749,0.0227995
Spinnigdale,266266,889234,SPIN-05,NA,1,0,0,0,0,1118,1125,1132,1139,1146,0,0,0,0.898909,0.262341,0.38534,47.8319,1.09969,0,0.0362624,0,0,0,0.473548,0,1.52062,0.50094,88.47,0,0,4.38933,166.761,0,0.0362624,24.1922,3.39222,8.78361,1.34844,0.473548
Spinnigdale,267408,889360,SPIN-06,NA,0,0,1,0,0,1118,1125,1132,1139,1146,0.00567054,0,0.0277223,2.10602,0.712788,0,56.3937,0.338449,0,0.0846856,0,0.0846856,0,0.169134,0.09,0.783051,0.475204,82.3531,0.602905,0,5.63555,142.369,0,0,15.4853,3.08611,8.89778,0.207925,0.196856
Spinnigdale,263007,889850,SPIN-07,NA,0,0,1,0,1,1114,1121,1128,1135,1142,0,0,0.00928501,1.10091,0.931895,0,82.8054,1.25855,0,0,0,0,0,0.0541848,0.217279,1.87217,0.0979483,88.47,0,0,2.17258,119.378,0,0,8.20457,3.39222,8.78361,1.09217,0.0634698
Spinnigdale,262734,891158,SPIN-08,NA,0,0,0,0,0,1117,1124,1131,1138,1145,0,0,0,1.55359,0.427579,0.793038,53.8689,0,0.329976,0.00103182,0,0.00103182,0,0,1.19823,0.62033,0,88.47,0,0.5,2.05518,78.144,0,0,6.95794,3.39222,8.78361,1.63832,0
Spinnigdale,263966,890615,SPIN-09,NA,0,0,0,0,0,1117,1124,1131,1138,1145,0,0,0.0287067,2.30655,0.319058,0.607392,69.0951,0,0.472312,0,0,0,0,0,1.14551,0.714767,0,88.47,0,0.707107,3.36944,115.967,0,0,4.51312,3.39222,8.78361,1.18021,0.0287067
Spinnigdale,265022,890268,SPIN-10,NA,0,0,0,0,0,1117,1124,1131,1138,1145,0,0,0,1.36406,0.66135,0.690567,123,0.135,0.33865,0,0,0,0,0,0.9,1.27501,0,88.47,0,1,4.01065,160.811,0,0,5.02627,3.39222,8.78361,1.79945,0
Spinnigdale,266052,890290,SPIN-11,NA,0,0,0,0,0,1118,1125,1132,1139,1146,0,0,0,1.60016,0.140194,0.772328,137.802,0.285061,0.859806,0,0,0,0,0,0.99,0.761751,0,88.47,0,0.707107,4.97403,167.625,0,0,11.742,3.39222,8.78361,1.09577,0
Spinnigdale,267120,890282,SPIN-12,NA,1,0,0,0,0,1118,1125,1132,1139,1146,0.0722089,0,0.0237997,2.31312,0.243013,0.419307,19.7052,0.0768198,0.00664037,0.423666,0,0.389003,0,0.230673,0.344558,0.109009,0,82.3531,0.708215,0.5,5.41444,141.242,0.45224,0.0346628,3.03542,3.08611,8.89778,0.155815,0.254472
Spinnigdale,268147,890179,SPIN-13,NA,NA,0,1,1,0,NA,1125,1132,1139,1146,0,0,0,1.80142,0.681594,0.135748,95.2067,0.327058,0.0078763,0.0482041,0,0.0482041,0,0.262326,0.45,0.085,0,82.3531,0.507282,0,5.34266,128.832,0.517489,0,3.14042,3.08611,8.89778,0.473539,0.262326
Spinnigdale,264664,891514,SPIN-14,NA,0,1,1,1,0,1113,1120,1127,1134,1141,0,0.163215,0,3.07116,0.0287772,0.24458,104.258,0.115355,0.771289,0,0.0367191,0,0,0,2.52,0.109572,0,92.3872,0.370605,0,3.37891,218.087,0.428972,0,7.77118,3.46222,8.55667,2.59442,0
Spinnigdale,265777,891115,SPIN-15,NA,1,0,1,1,0,1113,1120,1127,1134,1141,0,0,0,2.39305,0.470495,1.60817,91.1558,0.0608333,0.39332,0,0.0871235,0,0,0.0490621,1.98,0.136066,0,88.47,0.563941,0,4.29312,218.637,0.394165,0,14.5123,3.39222,8.78361,2.00998,0.0490621
Spinnigdale,265546,891994,SPIN-16,NA,NA,0,0,0,0,NA,1124,1131,1138,1145,0,0,0,3.39305,0,0,300.736,0.371924,0.098541,0,0.901459,0,0,0,2.95831,0.758492,0,92.3872,0,0.5,3.29312,301.548,0,0,11.231,3.46222,8.55667,2.75437,0
Spinnigdale,266681,891480,SPIN-17,NA,NA,0,0,0,0,NA,1124,1131,1138,1145,0,0.061363,0.0465111,3.30726,0.0205727,0.295867,168.411,0.508909,0.212931,0.0832502,0.575372,0,0,0,2.09823,0.771751,0,110.983,0.152422,0.707107,4.20734,269.768,0,0.0832502,10.5142,4.36333,7.45222,1.84016,0.0465111
Spinnigdale,267714,890983,SPIN-18,NA,NA,0,0,0,0,NA,1125,1132,1139,1146,0,0,0.103549,3.00609,0.445674,0.277893,123.883,0.0948373,0.210938,0.0231825,0.216657,0.0171896,0,0,1.26,0.573345,0,82.3531,0.459001,0.5,5.12155,135.145,0,0.00599286,1.94899,3.08611,8.89778,1.06678,0.103549
Spinnigdale,266246,892680,SPIN-19,NA,NA,0,0,0,0,NA,1125,1132,1139,1146,0,0.189065,0,4.10016,0,0,279.807,0.305061,0.289645,0.0900009,0.431289,0,0,0,3.27463,1.4656,0,92.3872,0,1.41421,3.00023,250.241,0,0.0900009,7.24767,3.46222,8.55667,3.04726,0
Spinnigdale,267475,892009,SPIN-20,NA,NA,0,0,0,0,NA,1125,1132,1139,1146,0,0,0.0419648,4.01437,0,0.141068,198.014,0.415355,0.5418,0.160358,0.255877,0.0636754,0,0,2.32456,1.47886,0,110.983,0,1.41421,4.4203,239.534,0,0.0966826,11.4891,4.36333,7.45222,2.13305,0.0419648
"Strontian, Ardnamurchan",181918,761096,STRONT-001,1,0,1,0,0,NA,879,886,893,900,NA,0.064694,0,0.00215772,0.367947,0.0234776,0.170504,6.27,0.547904,0,0.379327,0.0612946,0.215741,0,0,0.09,0.430624,0.717913,280.712,0,0,0.857782,171.504,0,0.163586,4.56388,4.34889,6.75833,0.316066,0.00215772
"Strontian, Ardnamurchan",182677,762956,STRONT-002,0,0,0,0,0,NA,879,886,893,900,NA,0,0.174367,0.160002,2.77484,0.0452111,0.633223,21.0616,0.255061,0.300544,0.160883,0.0106809,0,0,0,1.99919,0.459497,0,226.232,0.525876,0.5,0.40435,200.997,0,0.160883,11.0968,2.19889,9.08889,0.625,0.160002
"Strontian, Ardnamurchan",182555,763871,STRONT-003,1,0,0,0,NA,NA,881,888,895,NA,NA,0,0,0.097398,3.77484,0.863787,0.282202,93.4443,0.513523,0,0.0293355,0.00947967,0,0,0,2.93647,0.747193,0,226.232,0,0.5,0.733467,157.582,0,0.0293355,3.45933,2.19889,9.08889,0.721213,0.097398
"Strontian, Ardnamurchan",183341,765180,STRONT-004,1,0,0,0,NA,NA,881,888,895,NA,NA,0,0,0,4.98195,0.482849,1.47102,184.857,0.075,0.360861,0.0737428,0.0825455,0,0,0,4.15014,0.373805,0,226.232,0.508704,0.5,0.459397,187.609,0,0.0737428,3.98952,2.19889,9.08889,1.61359,0
Trossachs,250968,704074,Tross-01,1,0,0,0,0,0,1153,1160,1167,1174,1181,0,0,0,24.1783,0.752418,1.16086,298.745,0.23549,0.247582,0,0,0,0,0,0.980955,3.47827,0,192.855,0.764092,0.707107,1.22317,259.429,0,0,5.45179,1.84056,8.86195,2.40364,0
Trossachs,252382,704004,Tross-02,1,0,0,0,1,0,1153,1160,1167,1174,1181,0,0,0.24679,25.6783,0.117681,0.737062,198.553,0.171213,0.163422,0.0026139,0.469494,0,0,0,0,3.09305,0.58393,175.533,1.00939,0,0.651205,209.708,0,0.0026139,3.31261,2.22278,8.34417,2.745,0.24679
Trossachs,250970,702956,Tross-03,0,0,0,0,0,1,1153,1160,1167,1174,1181,0,0,0,23.7641,0.371869,0.656076,283.675,1.18607,0.288179,0.0467855,0.293166,0,0,0,0.63,2.47827,0,192.855,0,0.5,1.16104,312.305,0,0.0467855,12.3406,1.84056,8.86195,1.40364,0
Trossachs,251971,702528,Tross-04,0,0,0,0,0,0,1152,1159,1166,1173,1180,0,0,0.025084,24.557,0.267455,1.09128,196.342,0.679203,0.26893,0.252992,0.185539,0,0,0,0,1.56406,0.659602,175.533,0,0,0.925,297.332,0,0.252992,11.0509,2.22278,8.34417,1.14899,0.025084
Trossachs,253505,702622,Tross-05,1,0,0,0,0,1,1153,1160,1167,1174,1181,0,0,0,26.057,0.615254,1.0847,277.144,0.483051,0.182796,0.0305755,0.171375,0,0,0,1.31912,2.00726,0,175.533,0,1.41421,1.62815,246.523,0,0.0305755,13.4094,2.22278,8.34417,1.44175,0
Trossachs,251568,701645,Tross-06,0,0,0,0,0,1,1153,1160,1167,1174,1181,0,0,0.583978,24.3872,0,0.647789,104.294,0.335,0.0999389,0.230381,0.0573627,0.100964,0,0,0.09,0.564056,0.685582,175.533,0,0,2.12589,337.191,0,0.129416,4.2783,2.22278,8.34417,0.155,0.583978
Trossachs,252940,701576,Tross-07,0,0,0,0,0,1,1153,1160,1167,1174,1181,0,0,0.425629,25.3872,0.442113,0.478304,84.505,0.453532,0,0.131504,0.000754532,0.0422888,0,0,0.651838,0.981751,0,175.533,0.0443691,0.5,2.23359,249.066,0,0.0892152,15.4084,2.22278,8.34417,0.245,0.425629
Trossachs,254421,701334,Tross-08,0,0,0,0,0,0,1152,1159,1166,1173,1180,0,0,0,26.8872,0.0377251,0,145.902,0.105104,0.236652,0.379679,0.345944,0,0,0,0.9,2.285,0,175.533,0.328667,0.5,3.04236,321.154,0,0.379679,12.9447,2.22278,8.34417,1.45773,0
Trossachs,250809,699918,Tross-09,NA,0,0,0,0,0,1147,1154,1161,1168,1175,0,0,0.00307291,24.0085,0.996927,0,39.6054,0.148566,0,0,0,0,0,0,1.42456,1.035,0,189.399,0.694345,1,3.44891,91.2068,0,0,2.30814,1.70167,8.74667,0.927487,0.00307291
Trossachs,252094,699850,Tross-10,NA,0,0,0,0,1,1147,1154,1161,1168,1175,0.00320303,0,0.267689,25.5085,0.0610502,0.387925,30.1658,0.0826777,0,0.542455,0,0.126476,0,0,0.763675,0.649325,0,153.648,0.323302,0.5,3.425,60.7769,0,0.415979,5.04522,1.28278,9.34333,0.357344,0.267689
Trossachs,253505,699661,Tross-11,NA,0,0,0,0,0,1148,1155,1162,1169,1176,0.20467,0,0.046834,26.7156,0.194368,0.0746126,25.328,0.206066,0,0.488084,0,0,0,0,0.18,0.699203,0.511918,153.648,0.453787,0,4.4407,60.6177,0,0.488084,3.02313,1.28278,9.34333,0.505355,0.046834
Trossachs,251150,697980,Tross-12,NA,0,0,0,0,0,1147,1154,1161,1168,1175,0,0,0,25.3369,0.522024,0.720208,97.4449,0.171924,0,0.477976,0,0,0,0,2.19728,1.20134,0,189.399,0,1,4.27734,117.801,0,0.477976,4.18862,1.70167,8.74667,1.216,0
Trossachs,252735,698170,Tross-13,NA,0,0,0,0,0,1148,1155,1162,1169,1176,0,0,0.299867,26.8369,0.44861,1.33719,54.9874,0.679813,0,0.249084,0,0,0,0,0.667279,0.0967313,0,153.648,0,0,5.52648,89.1556,0.400763,0.249084,4.16172,1.28278,9.34333,0.497193,0.299867
Trossachs,254565,698025,Tross-14,NA,0,0,0,0,0,1148,1155,1162,1169,1176,0,0,0,28.8369,1,0,22.7271,0.00916667,0,0,0,0,0,0,1.26,1.56962,0,153.648,0.886309,1,6.35491,20.7108,0,0,2.24207,1.28278,9.34333,1.59033,0
Trossachs,249984,697756,Tross-15,NA,0,0,0,0,1,1147,1154,1161,1168,1175,0,0,0,24.044,0.69793,1.10289,80.5591,0.250208,0,0.30207,0,0.000847863,0,0,3.78,2.3643,0,189.399,0,2.20711,3.27815,92.4793,0,0.301222,1.76633,1.70167,8.74667,2.46447,0
Trossachs,251191,696913,Tross-16,NA,0,0,0,0,0,1148,1155,1162,1169,1176,0,0,0,25.7512,0.762378,1.0183,64.0368,0.065,0,0.213273,0,0,0,0,2.16,0.657193,0,189.399,0.367563,0.5,4.69155,65.5996,0,0.213273,2.39094,1.70167,8.74667,0.815355,0
Trossachs,253317,697061,Tross-17,NA,0,0,0,0,1,1148,1155,1162,1169,1176,0,0,0.00976759,27.7157,0.273271,1.51436,29.8509,0.94435,0,0.716961,0,0,0,0,0.18,0.475,0.421579,153.648,0,0,6.9407,66.452,0,0.716961,3.97175,1.28278,9.34333,0.882635,0.00976759
Trossachs,254722,697054,Tross-18,NA,0,0,0,0,0,1148,1155,1162,1169,1176,0,0,0.0391455,28.3529,0.950546,0.188199,17.021,0.430208,0,0.0103081,0,0,0,0,1.26,1.48903,0,153.648,0,1.41421,7.35491,27.9494,0,0.0103081,3.91595,1.28278,9.34333,2.00536,0.0391455
Trossachs,250235,695782,Tross-19,NA,1,0,0,0,0,1147,1154,1161,1168,1175,0,0,0.0972479,24.9889,0.104935,0.459461,123.584,0.159497,0,0.797817,0,0,0,0,3.33,1.331,0,177.068,0,1.20711,5.24219,108.717,0,0.797817,4.38885,2.01556,8.40417,1.445,0.0972479
Trossachs,251317,695193,Tross-20,NA,0,0,0,0,0,1147,1154,1161,1168,1175,0,0,0.0142918,24.9032,0.714366,0.723318,58.6776,0.0316667,0,0.271342,0,0,0,0,2.25,0.214398,0,177.068,0.596865,0,6.33141,58.5909,0.32204,0.271342,1.80472,2.01556,8.40417,0.575477,0.0142918
Tummel Bridge,274254,763743,TUMM-01,NA,0,0,0,0,0,1209,1216,1223,1230,1237,0,0,0,65.8377,0.982295,0.280337,391.206,0.455,0,0.017705,0,0,0,0,0.847279,1.89886,0,116.849,0,0.707107,0.315,443.093,0,0.017705,14.5014,4.42722,7.12111,1.77685,0
Tummel Bridge,282662,760851,TUMM-02,0,0,0,0,0,0,1215,1222,1229,1236,1243,0,0,0,57.4563,0.228235,0.304821,389.435,0.721589,0.57987,0,0.191895,0,0,0,1.02728,1.695,0,96.1095,0,0.5,5.38675,242.067,0,0,1.36279,4.05778,7.04889,1.10702,0
Tummel Bridge,281576,760861,TUMM-03,0,0,0,0,0,0,1215,1222,1229,1236,1243,0,0,0.115564,57.8705,0.87808,0.0982792,356.583,0.20475,0,0.00635634,0,0,0,0,0.9,1.69707,0,96.1095,0.645224,0.5,5.80096,289.475,0,0.00635634,3.32662,4.05778,7.04889,0.74435,0.115564
Tummel Bridge,280298,760111,TUMM-04,0,1,1,1,0,1,1211,1218,1225,1232,1239,0,0,0,58.3881,0.765814,0.645308,264.408,0.545,0,0.21208,0,0.115353,0,0,0.27,1.375,0.375343,96.7628,0,0,4.87261,319.241,0,0.0967267,11.0538,3.13278,7.84472,1.46263,0
Tummel Bridge,277953,762411,TUMM-05,NA,0,0,1,0,1,1210,1217,1224,1231,1238,0,0,0,61.9236,0.587899,0.732705,385.804,0.362828,0.24147,0,0.17063,0,0,0,1.44,3.79089,0,113.542,0.337027,1.41421,3.71778,344.21,0,0,7.47948,4.45667,6.89055,3.42187,0
Tummel Bridge,276863,763596,TUMM-06,NA,0,0,0,0,0,1211,1218,1225,1232,1239,0,0,0.0542078,63.3378,0.544362,0.247799,213.459,0.085,0.00943569,0.138873,0.253122,0.0809707,0,0,0.27,3.93251,0,113.542,0.948283,0,3.04276,247.802,0,0.0579024,6.18203,4.45667,6.89055,4.04533,0.0542078
Tummel Bridge,275567,763884,TUMM-07,NA,1,0,0,0,0,1210,1217,1224,1231,1238,0.00916564,0,0.158719,64.5449,0.0970847,0.615453,226.436,0.13516,0.141238,0.559406,0.0343862,0,0,0,0.09,3.19175,0.507268,116.849,0.520485,0,1.74986,266.531,0,0.559406,4.18782,4.42722,7.12111,3.06974,0.158719
Tummel Bridge,278338,763438,TUMM-08,NA,0,0,1,0,0,1211,1218,1225,1232,1239,0.0220464,0,0,61.8396,0.201313,0.672741,205.725,0.245,0,0.752606,0.0240347,0.0244938,0,0,0.36,4.72884,0,113.542,0.507293,0.5,4.54276,288.075,0,0.728112,11.2622,4.45667,6.89055,2.57851,0
Tummel Bridge,278697,761544,TUMM-09,NA,0,0,0,0,0,1209,1216,1223,1230,1237,0,0.4664,0,60.5094,0.318096,0.33663,434.122,0.255355,0.145251,0,0.0702536,0,0,0,2.08279,3.42045,0,113.542,0.284397,2,4.63199,208.134,0,0,3.72908,4.45667,6.89055,2.83609,0
Tummel Bridge,279009,762782,TUMM-10,NA,0,0,0,0,0,1211,1218,1225,1232,1239,0,0.264018,0,60.9236,0.468827,0.345014,412.511,0.832426,0.106432,0,0.160722,0,0,0,1.44,4.42045,0,113.542,0,1.5,4.84205,344.21,0,0,4.55341,4.45667,6.89055,3.37141,0
Tummel Bridge,279942,761938,TUMM-11,1,0,0,0,0,0,1215,1222,1229,1236,1243,0,0.0368112,0,59.7165,0.903339,0,429.557,0.155,0,0,0.05985,0,0,0,2.25,3.53447,0,113.542,0,2.20711,5.89768,199.694,0,0,1.23584,4.45667,6.89055,2.65851,0
Tummel Bridge,279528,760864,TUMM-12,0,0,0,0,0,0,1211,1218,1225,1232,1239,0,0,0,59.3023,0.963437,0.42122,398.097,0.754816,0.0365629,0,0,0,0,0,1.26,2.53447,0,96.7628,0,1,5.45839,296.24,0,0,13.0763,3.13278,7.84472,2.2443,0
Tummel Bridge,281306,761860,TUMM-13,0,0,0,0,0,0,1215,1222,1229,1236,1243,0,0,0,59.0776,1,0,367.032,0.42435,0,0,0,0,0,0,2.05456,2.785,0,113.542,0.50532,1.5,4.85612,196.753,0,0,3.60525,4.45667,6.89055,1.95146,0
Tummel Bridge,276249,762869,TUMM-14,NA,0,0,0,0,0,1210,1217,1224,1231,1238,0,0,0,63.6307,1,0,321.025,0.141213,0,0,0,0,0,0,0.884558,3.2254,0,116.849,0.637353,0.707107,1.84205,338.113,0,0,11.9872,4.42722,7.12111,3.55849,0
Tummel Bridge,276991,761337,TUMM-15,NA,0,0,0,0,0,1210,1217,1224,1231,1238,0,0,0,62.5093,0.4944,0.893256,392.685,0.473539,0.274465,0,0.231135,0,0,0,2.0764,2.16957,0,113.542,0,1.70711,3.13199,264.169,0,0,4.02191,4.45667,6.89055,2.14134,0
Tummel Bridge,278359,760549,TUMM-16,NA,0,1,0,0,0,1209,1216,1223,1230,1237,0,0,0,60.5952,0.803755,0.130811,395.897,0.526777,0.0398569,0,0.156388,0,0,0,1.35,2.62756,0,96.7628,0,1.20711,4.54418,339.594,0,0,8.05626,3.13278,7.84472,1.68382,0
Tummel Bridge,279090,759665,TUMM-17,NA,0,0,0,0,0,1209,1216,1223,1230,1237,0,0,0,59.181,0.807982,1.08343,172.726,0.313492,0,0.0601144,0,0,0,0,0,1.21335,0.566384,96.7628,0,0,3.75128,273.419,0,0.0601144,18.0943,3.13278,7.84472,1.40849,0
Tummel Bridge,274861,762324,TUMM-18,NA,0,0,0,0,0,1211,1218,1225,1232,1239,0,0,0.0890025,64.9235,0.410962,0.737787,418.967,0.648492,0.0748822,0.266186,0.158968,0,0,0,2.23456,1.49757,0,116.849,0,1.41421,0.717782,270.198,0,0.266186,4.46456,4.42722,7.12111,2.8668,0.0890025
Tummel Bridge,275700,761370,TUMM-19,NA,0,0,0,0,1,1210,1217,1224,1231,1238,0,0,0,63.5093,0.267541,0.114045,424.719,1.0379,0.0488889,0.217354,0.466216,0,0,0,1.89,1.63947,0,116.849,0,1.41421,1.632,236.241,0,0.217354,2.03287,4.42722,7.12111,2.2656,0
Tummel Bridge,276724,760089,TUMM-20,NA,0,0,1,1,1,1209,1216,1223,1230,1237,0,0,0.086875,61.888,0.795535,0.168736,298.467,0.341792,0.0022268,0.00835528,0.107008,0,0,0,0.636396,1.75536,0,96.7628,0,0.707107,3.4642,389.925,0,0.00835528,12.145,3.13278,7.84472,0.641335,0.086875
Tummel Bridge,277899,759132,TUMM-21,NA,0,1,1,0,0,1209,1216,1223,1230,1237,0,0,0.303527,60.4739,0.256833,0.741599,145.355,0.181213,0,0.184963,0,0,0,0,0.09,1.56742,0.507064,96.7628,0,0,2.83707,214.597,0,0.184963,2.22867,3.13278,7.84472,0.726777,0.303527
